timestamp,lane_d_lat,lane_yaw,lane_curvature,lane_confidence,odom_linear_x,odom_angular_z,cmd_vel_linear_x,cmd_vel_angular_z
1770995847.590096,-0.799868,-0.568230,-0.012013,1.000000,0.334442,0.030893,0.678002,-0.300000
1770995847.690482,-0.818866,-0.571720,-0.012013,1.000000,0.334491,0.030893,0.679004,-0.300000
1770995847.790807,-0.838004,-0.575213,-0.012013,1.000000,0.334491,0.030893,0.680005,-0.300000
1770995847.890313,-0.857249,-0.578705,-0.012013,1.000000,0.341263,0.000283,0.681003,-0.300000
1770995847.990204,-0.876993,-0.579143,-0.012013,1.000000,0.347339,0.000003,0.682002,-0.300000
1770995848.090811,-0.897109,-0.579561,-0.012013,1.000000,0.347921,0.000000,0.683008,-0.300000
1770995848.190258,-0.917252,-0.579979,-0.012013,1.000000,0.347921,0.000000,0.684002,-0.300000
1770995848.290259,-0.937457,-0.580397,-0.012013,1.000000,0.348065,0.000000,0.685003,-0.300000
1770995848.390454,-0.957669,-0.580815,-0.012013,1.000000,0.348065,0.000000,0.686003,-0.300000
1770995848.490252,-0.977850,-0.581233,-0.012013,1.000000,0.348065,0.000000,0.687002,-0.300000
1770995848.590436,-0.998088,-0.581651,-0.012013,1.000000,0.348065,0.000000,0.688003,-0.300000
1770995848.690620,-1.018362,-0.582070,-0.012013,1.000000,0.366583,-0.059508,0.689004,-0.300000
1770995848.790920,-1.039684,-0.576563,-0.012013,1.000000,0.366583,-0.059508,0.690007,-0.300000
1770995848.890411,-1.060786,-0.571062,-0.012013,1.000000,0.361172,-0.000546,0.691003,-0.300000
1770995848.990963,-1.081439,-0.571442,-0.012013,1.000000,0.356063,-0.000005,0.692003,-0.300000
1770995849.090360,-1.101762,-0.571868,-0.012013,1.000000,0.355537,-0.000000,0.693003,-0.300000
1770995849.190355,-1.122101,-0.572296,-0.012013,1.000000,0.362751,-0.000000,0.694003,-0.300000
1770995849.290276,-1.142886,-0.572732,-0.012013,1.000000,0.362751,-0.000000,0.695003,-0.300000
1770995849.390436,-1.163667,-0.573168,-0.012013,1.000000,0.371382,-0.000000,0.696003,-0.300000
1770995849.490341,-1.184998,-0.573615,-0.012013,1.000000,0.371382,-0.000000,0.697002,-0.300000
1770995849.590841,-1.206248,-0.574060,-0.012013,1.000000,0.371382,-0.000000,0.698005,-0.300000
1770995849.690543,-1.227541,-0.574505,-0.012013,1.000000,0.373053,-0.000000,0.699003,-0.300000
1770995849.790469,-1.248966,-0.574953,-0.012013,1.000000,0.373053,-0.000000,0.700004,-0.300000
1770995849.890209,-1.270440,-0.575402,-0.012013,1.000000,0.376905,-0.000000,0.701003,-0.300000
1770995849.990490,-1.292124,-0.575855,-0.012013,1.000000,0.379818,-0.032724,0.702004,-0.300000
1770995850.090191,-1.314006,-0.573037,-0.012013,1.000000,0.384282,-0.000254,0.703002,-0.300000
1770995850.190780,-1.336032,-0.573474,-0.012013,1.000000,0.384282,-0.000254,0.704005,-0.300000
1770995850.290374,-1.358039,-0.573909,-0.012013,1.000000,0.374470,-0.050493,0.705002,-0.300000
1770995850.390314,-1.379547,-0.569306,-0.012013,1.000000,0.371922,-0.050863,0.706002,-0.300000
1770995850.491357,-1.400720,-0.564667,-0.012013,1.000000,0.371336,-0.050866,0.707004,-0.300000
1770995850.590611,-1.421689,-0.560026,-0.012013,1.000000,0.371186,-0.050866,0.708003,-0.300000
1770995850.690211,-1.442471,-0.555387,-0.012013,1.000000,0.371072,-0.050866,0.709003,-0.300000
1770995850.790323,-1.463125,-0.550736,-0.012013,1.000000,0.371142,-0.050866,0.710002,-0.300000
1770995850.890142,-1.483508,-0.546108,-0.012013,1.000000,0.371142,-0.050866,0.711003,-0.300000
1770995850.990581,-1.503774,-0.541468,-0.012013,1.000000,0.371138,-0.050866,0.712004,-0.300000
1770995851.090196,-1.523906,-0.536818,-0.012013,1.000000,0.371133,-0.050866,0.713003,-0.300000
1770995851.190246,-1.543810,-0.532182,-0.012013,1.000000,0.371090,-0.050866,0.714002,-0.300000
1770995851.290244,-1.563566,-0.527539,-0.012013,1.000000,0.371084,-0.050866,0.715003,-0.300000
1770995851.390153,-1.583149,-0.522897,-0.012013,1.000000,0.371084,-0.050866,0.716003,-0.300000
1770995851.490487,-1.602605,-0.518244,-0.012013,1.000000,0.371084,-0.050866,0.717003,-0.300000
1770995851.590388,-1.621757,-0.513622,-0.012013,1.000000,0.371084,-0.050866,0.718003,-0.300000
1770995851.691596,-1.640831,-0.508978,-0.012013,1.000000,0.371188,-0.050866,0.719002,-0.300000
1770995851.790668,-1.659714,-0.504339,-0.012013,1.000000,0.371188,-0.050866,0.720003,-0.300000
1770995851.890261,-1.678473,-0.499689,-0.012013,1.000000,0.371097,-0.050866,0.721002,-0.300000
1770995851.990877,-1.696998,-0.495053,-0.012013,1.000000,0.371091,-0.050866,0.722004,-0.300000
1770995852.090291,-1.715356,-0.490415,-0.012013,1.000000,0.364843,-0.000372,0.723003,-0.300000
1770995852.190283,-1.733233,-0.490816,-0.012013,1.000000,0.363515,-0.000004,0.724003,-0.300000
1770995852.290926,-1.751110,-0.491253,-0.012013,1.000000,0.363133,-0.000000,0.725005,-0.300000
1770995852.390132,-1.768919,-0.491689,-0.012013,1.000000,0.363133,-0.000000,0.726002,-0.300000
1770995852.490188,-1.786773,-0.492125,-0.012013,1.000000,0.363133,-0.000000,0.727002,-0.300000
1770995852.590235,-1.804663,-0.492561,-0.012013,1.000000,0.363076,-0.000000,0.728003,-0.300000
1770995852.690597,-1.822524,-0.492997,-0.012013,1.000000,0.363076,-0.000000,0.729004,-0.300000
1770995852.790319,-1.840424,-0.493433,-0.012013,1.000000,0.363009,-0.000000,0.730003,-0.300000
1770995852.890468,-1.858347,-0.493870,-0.012013,1.000000,0.366629,-0.050761,0.731003,-0.300000
1770995852.990308,-1.876459,-0.489232,-0.012013,1.000000,0.366629,-0.050761,0.732003,-0.300000
1770995853.090204,-1.894383,-0.484600,-0.012013,1.000000,0.382053,-0.073373,0.733002,-0.300000
1770995853.190644,-1.912908,-0.477718,-0.012013,1.000000,0.395979,-0.049968,0.734003,-0.300000
1770995853.290315,-1.931836,-0.473194,-0.012013,1.000000,0.422477,-0.039774,0.735002,-0.300000
1770995853.390359,-1.951842,-0.469722,-0.012013,1.000000,0.422477,-0.039774,0.736003,-0.300000
1770995853.491461,-1.971675,-0.466254,-0.012013,1.000000,0.422477,-0.039774,0.737011,-0.300000
1770995853.590420,-1.991349,-0.462788,-0.012013,1.000000,0.422477,-0.039774,0.738003,-0.300000
1770995853.690172,-2.010917,-0.459315,-0.012013,1.000000,0.424307,-0.032244,0.739002,-0.300000
1770995853.790690,-2.030421,-0.456599,-0.012013,1.000000,0.424307,-0.032244,0.740002,-0.300000
1770995853.890216,-2.049771,-0.453887,-0.012013,1.000000,0.426118,-0.053097,0.741002,-0.300000
1770995853.990246,-2.069108,-0.449090,-0.012013,1.000000,0.402270,-0.033753,0.742003,-0.300000
1770995854.090221,-2.087182,-0.446197,-0.012013,1.000000,0.414218,-0.000246,0.743003,-0.300000
1770995854.190480,-2.105666,-0.446670,-0.012013,1.000000,0.414218,-0.000246,0.744003,-0.300000
1770995854.290312,-2.124154,-0.447143,-0.012013,1.000000,0.414218,-0.000246,0.745002,-0.300000
1770995854.390685,-2.142697,-0.447616,-0.012013,1.000000,0.414218,-0.000246,0.746004,-0.300000
1770995854.490293,-2.161213,-0.448089,-0.012013,1.000000,0.414218,-0.000246,0.747003,-0.300000
1770995854.590173,-2.179783,-0.448562,-0.012013,1.000000,0.414218,-0.000246,0.748002,-0.300000
1770995854.690498,-2.198378,-0.449035,-0.012013,1.000000,0.414218,-0.000246,0.749003,-0.300000
1770995854.790538,-2.216983,-0.449509,-0.012013,1.000000,0.417719,-0.000000,0.750002,-0.300000
1770995854.890333,-2.235739,-0.450010,-0.012013,1.000000,0.417660,-0.000000,0.751004,-0.300000
1770995854.990462,-2.254757,-0.450518,-0.012013,1.000000,0.417604,-0.000000,0.752004,-0.300000
1770995855.090327,-2.273360,-0.451014,-0.012013,1.000000,0.417659,-0.000000,0.753002,-0.300000
1770995855.190165,-0.773237,-0.046152,0.010165,1.000000,0.417659,-0.000000,0.754002,-0.157146
1770995855.290223,-0.775164,-0.045727,0.010165,1.000000,0.417656,-0.000000,0.755002,-0.157300
1770995855.390451,-0.557060,-0.041363,0.008267,1.000000,0.417665,-0.000000,0.756003,-0.125057
1770995855.490321,-0.517295,-0.042885,0.007594,1.000000,0.417665,-0.000000,0.757003,-0.120244
1770995855.590329,-0.519089,-0.042567,0.007594,1.000000,0.417677,-0.000000,0.758003,-0.120464
1770995855.690369,-0.472169,-0.045701,0.006604,1.000000,0.417677,-0.000000,0.759002,-0.115429
1770995855.790300,-0.458597,-0.046704,0.006239,1.000000,0.417652,-0.000000,0.760003,-0.114102
1770995855.890266,-0.460550,-0.046443,0.006239,1.000000,0.417629,-0.000000,0.761004,-0.114392
1770995855.990210,-0.449787,-0.047503,0.005905,1.000000,0.417639,-0.000000,0.762003,-0.113539
1770995856.090280,-0.432914,-0.049120,0.005381,1.000000,0.433645,-0.054224,0.763003,-0.112056
1770995856.190348,-0.427781,-0.044165,0.005164,1.000000,0.440400,-0.055380,0.764004,-0.107964
1770995856.290247,-0.423520,-0.039982,0.004902,1.000000,0.447586,-0.082873,0.765002,-0.104538
1770995856.390211,-0.419965,-0.033732,0.004603,1.000000,0.447586,-0.082873,0.766002,-0.099799
1770995856.490351,-0.421474,-0.025245,0.004603,1.000000,0.449564,-0.083090,0.767003,-0.094332
1770995856.590490,-0.418261,-0.022146,0.004091,1.000000,0.449729,-0.083091,0.768003,-0.091814
1770995856.690466,-0.411934,-0.023462,0.003202,1.000000,0.449756,-0.083091,0.769003,-0.091844
1770995856.790108,-0.409901,-0.019839,0.002789,1.000000,0.449778,-0.083091,0.770002,-0.089143
1770995856.890362,-0.408107,-0.016899,0.002344,1.000000,0.449719,-0.083091,0.771002,-0.086951
1770995856.990038,-0.406521,-0.014548,0.001878,1.000000,0.449793,-0.083091,0.772002,-0.085199
1770995857.090535,-0.398095,-0.002773,0.002034,1.000000,0.449811,-0.083091,0.773003,-0.075674
1770995857.190258,-0.398220,0.005646,0.002034,1.000000,0.449760,-0.083091,0.774003,-0.069937
1770995857.290135,-0.386568,0.028089,0.002891,1.000000,0.449790,-0.083091,0.775002,-0.052317
1770995857.390329,-0.385304,0.036534,0.002891,1.000000,0.449791,-0.083091,0.776004,-0.046275
1770995857.490324,-0.373961,0.053811,0.003387,1.000000,0.449791,-0.083091,0.777003,-0.032253
1770995857.590203,-0.371537,0.062285,0.003387,1.000000,0.449821,-0.083091,0.778003,-0.025945
1770995857.690212,-0.368738,0.070739,0.003387,1.000000,0.450601,-0.083091,0.779003,-0.019567
1770995857.790176,-0.365552,0.079196,0.003387,1.000000,0.450601,-0.083091,0.780002,-0.013101
1770995857.890032,-0.361984,0.087656,0.003387,1.000000,0.449788,-0.083091,0.781002,-0.006549
1770995857.990345,-0.358038,0.096125,0.003387,1.000000,0.449782,-0.083091,0.782004,0.000095
1770995858.090696,-0.353711,0.104594,0.003387,1.000000,0.449798,-0.083091,0.783004,0.006825
1770995858.189999,-0.349010,0.113048,0.003387,1.000000,0.442026,-0.083091,0.784002,0.013630
1770995858.290618,-0.344016,0.121502,0.003387,1.000000,0.460193,0.044656,0.785006,0.020508
1770995858.390300,-0.338418,0.117187,0.003387,1.000000,0.458201,0.000799,0.786003,0.018493
1770995858.490243,-0.324218,0.121046,0.003483,1.000000,0.467639,0.000012,0.787003,0.023824
1770995858.590173,-0.318555,0.121208,0.003483,1.000000,0.467639,0.000012,0.788002,0.025001
1770995858.690266,-0.310334,0.122058,0.003457,1.000000,0.472188,0.000000,0.789003,0.027138
1770995858.790333,-0.301233,0.122838,0.003364,1.000000,0.472188,0.000000,0.790002,0.029393
1770995858.890200,-0.295440,0.122997,0.003364,1.000000,0.472519,0.000000,0.791003,0.030613
1770995858.990366,-0.288961,0.123260,0.003309,1.000000,0.472565,0.000000,0.792003,0.032037
1770995859.090356,-0.282919,0.123445,0.003252,1.000000,0.472608,0.000000,0.793002,0.033330
1770995859.190380,-0.274921,0.137998,0.004078,1.000000,0.472608,0.000000,0.794002,0.045321
1770995859.290427,-0.267678,0.157563,0.005103,1.000000,0.472572,0.000000,0.795003,0.060801
1770995859.390414,-0.260234,0.157804,0.005103,1.000000,0.472572,0.000000,0.796004,0.062454
1770995859.490191,-0.253747,0.165964,0.005494,1.000000,0.472572,0.000000,0.797003,0.069639
1770995859.590601,-0.247608,0.172524,0.005780,1.000000,0.472572,0.000000,0.798003,0.075622
1770995859.690281,-0.239455,0.172798,0.005780,1.000000,0.472671,0.000000,0.799002,0.077469
1770995859.790797,-0.231277,0.173071,0.005780,1.000000,0.472671,0.000000,0.800004,0.079330
1770995859.890367,-0.223095,0.173344,0.005780,1.000000,0.472553,0.000000,0.801003,0.081200
1770995859.990365,-0.214906,0.173617,0.005780,1.000000,0.472571,0.000000,0.802003,0.083080
1770995860.090437,-0.206702,0.173891,0.005780,1.000000,0.472589,0.000000,0.803003,0.084972
1770995860.190502,-0.198494,0.174163,0.005780,1.000000,0.472589,0.000000,0.804004,0.086873
1770995860.290312,-0.190264,0.174437,0.005780,1.000000,0.472575,0.000000,0.805003,0.088787
1770995860.390438,-0.182008,0.174710,0.005780,1.000000,0.472579,0.000000,0.806003,0.090715
1770995860.491517,-0.173749,0.174983,0.005780,1.000000,0.472579,0.000000,0.807008,0.092651
1770995860.590480,-0.165487,0.175256,0.005780,1.000000,0.472579,0.000000,0.808004,0.094596
1770995860.690326,-0.157203,0.175529,0.005780,1.000000,0.472606,0.000000,0.809002,0.096552
1770995860.790442,-0.148913,0.175802,0.005780,1.000000,0.448480,-0.041988,0.810003,0.098518
1770995860.890358,-0.141026,0.180261,0.005780,1.000000,0.480958,-0.000325,0.811003,0.103463
1770995860.990429,-0.132355,0.180572,0.005780,1.000000,0.485593,-0.000004,0.812003,0.105551
1770995861.090296,-0.123597,0.180853,0.005780,1.000000,0.485593,-0.000004,0.813003,0.107642
1770995861.190401,-0.114814,0.181134,0.005780,1.000000,0.468263,-0.000000,0.814004,0.109747
1770995861.290402,-0.106325,0.181405,0.005780,1.000000,0.468263,-0.000000,0.815003,0.111792
1770995861.390443,-0.097828,0.181675,0.005780,1.000000,0.468263,-0.000000,0.816003,0.113845
1770995861.490527,-0.089314,0.181946,0.005780,1.000000,0.470535,-0.000000,0.817004,0.115910
1770995861.590548,-0.080762,0.182218,0.005780,1.000000,0.475571,-0.000000,0.818002,0.117989
1770995861.690252,-0.072091,0.182493,0.005780,1.000000,0.475571,-0.000000,0.819002,0.120101
1770995861.790163,-0.063415,0.182768,0.005780,1.000000,0.475571,-0.000000,0.820002,0.122221
1770995861.890737,-0.054716,0.183043,0.005780,1.000000,0.475403,-0.000000,0.821004,0.124352
1770995861.990289,-0.046016,0.183318,0.005780,1.000000,0.481121,-0.000000,0.822002,0.126489
1770995862.090293,-0.037184,0.183596,0.005780,1.000000,0.482719,-0.000000,0.823003,0.128661
1770995862.190662,-0.028342,0.183874,0.005780,1.000000,0.482982,-0.000000,0.824007,0.130842
1770995862.291074,-0.019452,0.184154,0.005780,1.000000,0.483087,-0.000000,0.825004,0.133039
1770995862.390416,-0.010571,0.184433,0.005780,1.000000,0.483135,-0.000000,0.826003,0.135238
1770995862.490250,-0.001654,0.184712,0.005780,1.000000,0.483127,-0.000000,0.827002,0.137451
1770995862.590200,0.007278,0.184992,0.005780,1.000000,0.483093,-0.000000,0.828002,0.139672
1770995862.690494,0.016205,0.185271,0.005780,1.000000,0.483179,-0.000000,0.829004,0.141897
1770995862.790496,0.025164,0.185550,0.005780,1.000000,0.483071,-0.000000,0.830003,0.144133
1770995862.890314,0.034125,0.185829,0.005780,1.000000,0.483116,-0.000000,0.831003,0.146374
1770995862.990569,0.043109,0.186109,0.005780,1.000000,0.536657,-0.000000,0.832003,0.148623
1770995863.090751,0.053086,0.186418,0.005780,1.000000,0.550855,-0.000000,0.833004,0.151106
1770995863.190323,0.063359,0.186737,0.005780,1.000000,0.545131,0.038280,0.834003,0.153660
1770995863.290364,0.073547,0.183221,0.005780,1.000000,0.543095,0.038877,0.835003,0.153322
1770995863.390404,0.083488,0.179651,0.005780,1.000000,0.543095,0.038877,0.836003,0.152889
1770995863.490066,0.093239,0.176079,0.005780,1.000000,0.542474,0.038882,0.837002,0.152410
1770995863.590434,0.102796,0.172503,0.005780,1.000000,0.542371,0.038882,0.838003,0.151884
1770995863.690660,0.112148,0.168929,0.005780,1.000000,0.542397,0.038882,0.839004,0.151313
1770995863.790632,0.121318,0.165352,0.005780,1.000000,0.542397,0.038882,0.840003,0.150696
1770995863.890134,0.130275,0.161782,0.005780,1.000000,0.542326,0.038882,0.841003,0.150035
1770995863.990275,0.139063,0.158201,0.005780,1.000000,0.542339,0.038882,0.842002,0.149326
1770995864.090259,0.147650,0.154624,0.005780,1.000000,0.542371,0.038882,0.843002,0.148573
1770995864.190243,0.156015,0.151058,0.005780,1.000000,0.542298,0.038882,0.844003,0.147777
1770995864.290592,0.164216,0.147479,0.005780,1.000000,0.542298,0.038882,0.845003,0.146931
1770995864.390148,0.172207,0.143907,0.005780,1.000000,0.542386,0.038882,0.846002,0.146042
1770995864.490322,0.180019,0.140330,0.005780,1.000000,0.542386,0.038882,0.847003,0.145104
1770995864.590679,0.187625,0.136757,0.005780,1.000000,0.542386,0.038882,0.848004,0.144123
1770995864.690335,0.195040,0.133184,0.005780,1.000000,0.542414,0.038882,0.849003,0.143096
1770995864.790349,0.202264,0.129609,0.005780,1.000000,0.542414,0.038882,0.850003,0.142022
1770995864.890559,0.209298,0.126033,0.005780,1.000000,0.542336,0.038882,0.851003,0.140901
1770995864.990274,0.216147,0.122451,0.005780,1.000000,0.542336,0.038882,0.852002,0.139732
1770995865.090202,0.222776,0.118882,0.005780,1.000000,0.542386,0.038882,0.853003,0.138521
1770995865.190317,0.229225,0.115307,0.005780,1.000000,0.542386,0.038882,0.854003,0.137263
1770995865.290476,0.235475,0.111735,0.005780,1.000000,0.542326,0.038882,0.855005,0.135960
1770995865.390192,0.241533,0.108161,0.005780,1.000000,0.501947,0.000283,0.856002,0.134610
1770995865.490512,0.246971,0.108423,0.005780,1.000000,0.501947,0.000283,0.857003,0.136083
1770995865.590381,0.252412,0.108685,0.005780,1.000000,0.491826,0.000001,0.858003,0.137556
1770995865.690256,0.257751,0.108969,0.005780,1.000000,0.490578,0.000000,0.859004,0.139026
1770995865.790438,0.263100,0.109253,0.005780,1.000000,0.490578,0.000000,0.860003,0.140500
1770995865.890268,0.268459,0.109536,0.005780,1.000000,0.490578,0.000000,0.861003,0.141976
1770995865.990335,0.273836,0.109820,0.005780,1.000000,0.490282,0.000000,0.862003,0.143456
1770995866.090169,0.279219,0.110103,0.005780,1.000000,0.490239,0.000000,0.863002,0.144938
1770995866.190910,0.284623,0.110387,0.005780,1.000000,0.490239,0.000000,0.864003,0.146425
1770995866.290485,0.290024,0.110670,0.005780,1.000000,0.490228,0.000000,0.865004,0.147912
1770995866.390441,0.295453,0.110953,0.005780,1.000000,0.490228,0.000000,0.866003,0.149405
1770995866.490621,0.300887,0.111236,0.005780,1.000000,0.490228,0.000000,0.867004,0.150899
1770995866.590426,0.306341,0.111520,0.005780,1.000000,0.490228,0.000000,0.868004,0.152398
1770995866.690716,0.311813,0.111803,0.005780,1.000000,0.490283,0.000000,0.869004,0.153901
1770995866.790557,0.317293,0.112087,0.005780,1.000000,0.490283,0.000000,0.870004,0.155406
1770995866.890309,0.322789,0.112370,0.005780,1.000000,0.490198,0.000000,0.871003,0.156914
1770995866.991019,0.328298,0.112653,0.005780,1.000000,0.490205,0.000000,0.872005,0.158424
1770995867.090539,0.333823,0.112937,0.005780,1.000000,0.490217,0.000000,0.873003,0.159939
1770995867.190217,0.339359,0.113220,0.005780,1.000000,0.490217,0.000000,0.874002,0.161455
1770995867.290222,0.344914,0.113504,0.005780,1.000000,0.220845,-0.031498,0.875002,0.162975
1770995867.390298,0.347416,0.116776,0.005780,1.000000,0.152350,-0.000421,0.876003,0.166239
1770995867.490177,0.349196,0.116906,0.005780,1.000000,0.110637,0.043457,0.877003,0.166887
1770995867.590197,0.350489,0.112627,0.005780,1.000000,0.080968,0.000340,0.878002,0.163959
1770995867.690449,0.351401,0.112640,0.005780,1.000000,0.080968,0.000340,0.879003,0.164339
1770995867.790453,0.352312,0.112653,0.005780,1.000000,0.018297,0.000001,0.880004,0.164719
1770995867.890999,0.352519,0.112663,0.005780,1.000000,0.004416,0.000000,0.881004,0.164956
1770995867.990427,0.454337,0.098386,0.004499,1.000000,0.004416,0.000000,0.882003,0.173564
1770995868.090298,0.527605,0.087934,0.003633,1.000000,0.000262,0.000000,0.883003,0.178890
1770995868.190868,0.582755,0.079837,0.003021,1.000000,0.000262,0.000000,0.884008,0.182289
1770995868.290346,0.625791,0.073332,0.002577,1.000000,-0.000337,0.000000,0.885003,0.184539
1770995868.390350,0.688324,0.063898,0.001996,1.000000,-0.000291,0.000000,0.886003,0.187235
1770995868.490249,0.688322,0.063897,0.001996,1.000000,-0.000347,0.000000,0.887003,0.187446
1770995868.590593,0.711955,0.059870,0.001802,1.000000,-0.000319,0.000000,0.888003,0.188075
1770995868.690445,0.786582,0.058514,0.001695,1.000000,-0.000360,0.000000,0.889003,0.198145
1770995868.791249,0.786580,0.058514,0.001695,1.000000,-0.000360,0.000000,0.890003,0.198368
1770995868.890371,0.816005,0.057457,0.001647,1.000000,-0.000340,0.000000,0.891003,0.201821
1770995868.990199,0.863554,0.055512,0.001567,1.000000,-0.000332,0.000000,0.892002,0.206786
1770995869.090246,0.863552,0.055512,0.001567,1.000000,-0.000360,0.000000,0.893004,0.207017
1770995869.190336,0.883336,0.054489,0.001534,1.000000,-0.000342,0.000000,0.894003,0.208946
1770995869.290152,0.916518,0.052789,0.001481,1.000000,-0.000296,0.000000,0.895002,0.211898
1770995869.390478,0.916516,0.052789,0.001481,1.000000,-0.000289,0.000000,0.896004,0.212135
1770995869.490347,0.945986,0.042819,0.001346,1.000000,-0.000289,0.000000,0.897003,0.207812
1770995869.590134,0.997087,0.027492,0.001163,1.000000,-0.000289,0.000000,0.898003,0.201385
1770995869.690712,0.997087,0.027492,0.001163,1.000000,-0.000393,0.000000,0.899003,0.201610
1770995869.790451,1.040322,0.015434,0.001050,1.000000,-0.000393,0.000000,0.900002,0.196604
1770995869.890369,1.055452,0.013203,0.001027,1.000000,-0.000332,0.000000,0.901003,0.196534
1770995869.990379,1.055452,0.013203,0.001027,1.000000,-0.000326,0.000000,0.902004,0.196753
1770995870.090493,1.069777,0.010957,0.001008,1.000000,-0.000339,0.000000,0.903003,0.196556
1770995870.190521,1.081381,0.010053,0.000996,1.000000,-0.000339,0.000000,0.904002,0.197159
1770995870.290341,1.091810,0.009537,0.000986,1.000000,-0.000334,0.000000,0.905003,0.197947
1770995870.390316,1.101547,0.009084,0.000977,1.000000,-0.000338,0.000000,0.906003,0.198706
1770995870.490218,1.119022,0.008371,0.000959,1.000000,-0.000315,0.000000,0.907002,0.199943
1770995870.590402,1.119022,0.008371,0.000959,1.000000,-0.000324,0.000000,0.908003,0.200163
1770995870.690197,1.127081,0.008047,0.000951,1.000000,-0.000245,0.000000,0.909002,0.200843
1770995870.790238,1.144414,0.005844,0.000931,1.000000,-0.000323,0.000000,0.910002,0.200786
1770995870.890471,1.144413,0.005844,0.000931,1.000000,-0.000321,0.000000,0.911004,0.201007
1770995870.990390,1.152481,0.004865,0.000922,1.000000,-0.000314,0.000000,0.912003,0.201121
1770995871.090242,1.167185,0.003352,0.000905,1.000000,-0.000314,0.000000,0.913003,0.201344
1770995871.190645,1.167185,0.003352,0.000905,1.000000,-0.000331,0.000000,0.914002,0.201565
1770995871.290236,1.174078,0.002681,0.000897,1.000000,-0.000329,0.000000,0.915002,0.201807
1770995871.390275,1.186708,0.001646,0.000881,1.000000,-0.000329,0.000000,0.916002,0.202210
1770995871.491253,1.186708,0.001646,0.000881,1.000000,-0.000329,0.000000,0.917006,0.202431
1770995871.590473,1.192664,0.001188,0.000873,1.000000,-0.000355,0.000000,0.918003,0.202755
1770995871.690405,1.203623,0.000481,0.000858,1.000000,-0.000355,0.000000,0.919003,0.203264
1770995871.790438,1.203623,0.000481,0.000858,1.000000,-0.000355,0.000000,0.920003,0.203485
1770995871.890432,1.213651,-0.000075,0.000843,1.000000,-0.000355,0.000000,0.921003,0.204031
1770995871.990458,1.218288,-0.000294,0.000836,1.000000,-0.000355,0.000000,0.922003,0.204428
1770995872.090233,1.218289,-0.000294,0.000836,1.000000,-0.000355,0.000000,0.923003,0.204650
1770995872.190139,1.227126,-0.000683,0.000821,1.000000,-0.000355,0.000000,0.924003,0.205224
1770995872.290139,1.231224,-0.000836,0.000814,1.000000,-0.000355,0.000000,0.925002,0.205630
1770995872.390797,1.231225,-0.000836,0.000814,1.000000,-0.000355,0.000000,0.926008,0.205852
1770995872.490188,1.239057,-0.001104,0.000800,1.000000,-0.000355,0.000000,0.927003,0.206439
1770995872.596047,1.239057,-0.001104,0.000800,1.000000,-0.008355,0.000000,0.928003,0.206661
1770995872.696187,1.246296,-0.001311,0.000786,1.000000,-0.009111,0.000000,0.929003,0.207246
1770995872.790332,1.246297,-0.001312,0.000786,1.000000,-0.009111,0.000000,0.930003,0.207469
1770995872.896027,1.253001,-0.001472,0.000772,1.000000,-0.010619,0.000000,0.931003,0.208048
1770995872.990487,1.256125,-0.001536,0.000766,1.000000,-0.010619,0.000000,0.932003,0.208445
1770995873.096023,1.259139,-0.001594,0.000759,1.000000,-0.012128,0.000000,0.933003,0.208838
1770995873.196025,1.262047,-0.001645,0.000752,1.000000,-0.012882,0.000000,0.934002,0.209228
1770995873.296041,1.262049,-0.001646,0.000752,1.000000,-0.013637,0.000000,0.935003,0.209451
1770995873.396187,1.264938,-0.001697,0.000746,1.000000,-0.014392,0.000000,0.936003,0.209839
1770995873.490247,1.270320,-0.001774,0.000733,1.000000,-0.014392,0.000000,0.937002,0.210381
1770996915.472964,0.000000,0.000000,0.000000,1.000000,0.068590,0.000000,0.000000,0.000000
1770996915.573088,0.000000,0.000000,0.000000,1.000000,0.068590,0.000000,0.000000,0.000000
1770996915.673191,0.000000,0.000000,0.000000,1.000000,0.068592,0.000000,0.000000,0.000000
1770996915.773185,0.000000,0.000000,0.000000,1.000000,0.068587,0.000000,0.000000,0.000000
1770996915.873105,0.000000,0.000000,0.000000,1.000000,0.068587,0.000000,0.000000,0.000000
1770996915.972980,0.000000,0.000000,0.000000,1.000000,0.068584,0.000000,0.000000,0.000000
1770996916.073050,0.000000,0.000000,0.000000,1.000000,0.078474,0.000000,0.000000,0.000000
1770996916.172963,0.000000,0.000000,0.000000,1.000000,0.086195,0.000000,0.000000,0.000000
1770996916.273061,0.000000,0.000000,0.000000,1.000000,0.091194,0.000000,0.000000,0.000000
1770996916.372907,0.000000,0.000000,0.000000,1.000000,0.107003,0.000000,0.294003,0.000000
1770996916.473165,0.000000,0.000000,0.000000,1.000000,0.114606,0.000000,0.295003,0.000000
1770996916.572896,0.000000,0.000000,0.000000,1.000000,0.116274,0.000000,0.296002,0.000000
1770996916.673107,0.000000,0.000000,0.000000,1.000000,0.115663,0.000000,0.297003,0.000000
1770996916.773052,0.000000,0.000000,0.000000,1.000000,0.115663,0.000000,0.298003,0.000000
1770996916.872916,0.000000,0.000000,0.000000,1.000000,0.103217,0.000000,0.299003,0.000000
1770996916.973161,0.000000,0.000000,0.000000,1.000000,0.103217,0.000000,0.300004,0.000000
1770996917.073087,0.000000,0.000000,0.000000,1.000000,0.105837,0.000000,0.301003,0.000000
